Order No,Order Date,Order Priority,Product Container,Ship Mode,Ship Date,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total,Id_customer,Id_delivery,Id_product
5084-1,13-05-2013,Medium,Wrap Bag,Regular Air,15-05-2013,4.0,1.48,35.0,140.0,4.0,5.6,134.4,1.3,135.70000000000002,157,1,99
5084-1,13-05-2013,Medium,Small Box,Regular Air,15-05-2013,4.0,1.48,36.0,144.0,3.0,4.32,139.68,1.3,140.98000000000002,157,2,99
5086-1,06-05-2015,Not Specified,Wrap Bag,Regular Air,08-05-2015,35.44,13.47,40.0,1417.6,3.0,42.53,1375.07,4.92,1379.99,158,4,100
5086-1,14-05-2013,High,Small Box,Regular Air,15-05-2013,22.38,8.5,48.0,1074.24,10.0,107.42,966.82,15.1,981.9200000000001,147,3,64
5087-1,14-05-2013,Medium,Small Box,Regular Air,16-05-2013,36.55,14.99,16.0,584.8,10.0,58.48,526.3199999999999,13.89,540.2099999999999,159,2,101
5087-1,10-05-2016,High,Small Box,Regular Air,12-05-2016,300.97,144.47,42.0,12640.740000000002,0.0,0.0,12640.740000000002,7.18,12647.920000000002,160,2,1
5088-1,18-05-2015,Critical,Small Box,Regular Air,18-05-2015,15.98,5.91,23.0,367.54,2.0,7.35,360.19,4.0,364.19,161,4,36
5089-1,25-07-2014,Medium,Small Box,Regular Air,27-07-2014,300.97,144.47,48.0,14446.560000000001,4.0,577.86,13868.7,7.18,13875.880000000001,162,3,1
5089-1,10-08-2015,Medium,Wrap Bag,Regular Air,13-08-2015,10.89,6.43,21.0,228.69,6.0,13.72,214.97,4.5,219.47,163,4,80
5090-1,04-02-2015,Medium,Small Box,Regular Air,06-02-2015,90.48,36.19,24.0,2171.52,5.0,108.58,2062.94,19.99,2082.93,164,1,11
5091-1,14-01-2014,Not Specified,Large Box,Regular Air,17-01-2014,7.08,3.33,29.0,205.32,0.0,0.0,205.32,2.35,207.67,152,2,102
5091-1,10-05-2013,High,Small Box,Regular Air,22-05-2013,3.98,1.39,36.0,143.28,5.0,7.16,136.12,2.97,139.09,165,3,103
5092-1,26-02-2013,High,Small Box,Regular Air,26-02-2013,6.3,2.46,38.0,239.4,4.0,9.58,229.82,0.5,230.32,166,3,104
5093-1,11-02-2013,Medium,Small Box,Regular Air,12-02-2013,7.08,3.33,39.0,276.12,3.0,8.28,267.84000000000003,2.35,270.19000000000005,157,4,105
5093-1,20-01-2015,High,Small Box,Express Air,21-01-2015,5.18,1.86,22.0,113.96,7.0,7.98,105.97999999999999,2.04,108.02,167,3,46
5094-1,21-06-2013,High,Small Box,Regular Air,23-06-2013,11.97,7.18,16.0,191.52,10.0,19.15,172.37,5.81,178.18,40,3,26
5095-1,24-07-2013,Medium,Wrap Bag,Regular Air,26-07-2013,2.88,1.04,35.0,100.8,6.0,6.05,94.75,0.99,95.74,168,3,43
5095-1,20-05-2013,Not Specified,Small Pack,Express Air,21-05-2013,12.22,6.72,30.0,366.6,3.0,11.0,355.6,2.85,358.45000000000005,169,1,106
5095-1,20-05-2013,Not Specified,Small Box,Regular Air,21-05-2013,12.22,6.72,8.0,97.76,7.0,6.84,90.92,2.85,93.77,169,2,106
5095-1,20-05-2013,Medium,Small Pack,Regular Air,21-05-2013,12.22,6.72,8.0,97.76,3.0,2.93,94.83,2.85,97.67999999999999,170,1,106
5095-1,20-05-2013,Medium,Wrap Bag,Regular Air,21-05-2013,12.22,6.72,35.0,427.70000000000005,6.0,25.66,402.04,2.85,404.89000000000004,170,2,106
5097-1,20-05-2013,Low,Small Box,Regular Air,22-05-2013,20.98,7.34,19.0,398.62,10.0,39.86,358.76,1.49,360.25,171,3,76
5099-1,17-05-2014,Low,Small Box,Regular Air,18-05-2014,15.98,5.91,31.0,495.38,7.0,34.68,460.7,4.0,464.7,62,3,107
5100-1,19-05-2013,High,Small Box,Regular Air,20-05-2013,19.84,8.73,40.0,793.6,3.0,23.81,769.7900000000001,4.1,773.8900000000001,172,1,108
5101-1,30-08-2013,Low,Small Pack,Regular Air,01-09-2013,27.18,10.33,50.0,1359.0,8.0,108.72,1250.28,8.23,1258.51,173,2,42
5101-1,22-05-2013,High,Wrap Bag,Regular Air,23-05-2013,7.28,2.69,9.0,65.52,9.0,5.9,59.62,11.15,70.77,174,1,6
5103-1,30-03-2013,Critical,Wrap Bag,Regular Air,31-03-2013,3.98,1.39,38.0,151.24,7.0,10.59,140.65,2.97,143.62,175,1,103
5104-1,22-01-2015,Medium,Wrap Bag,Regular Air,24-01-2015,29.1,22.7,17.0,494.70000000000005,9.0,44.52,450.18000000000006,4.0,454.18000000000006,176,4,109
5104-1,16-11-2014,Not Specified,Wrap Bag,Regular Air,20-11-2014,29.1,22.7,45.0,1309.5,8.0,104.76,1204.74,4.0,1208.74,177,3,109
5105-1,08-12-2016,High,Small Box,Regular Air,10-12-2016,415.88,237.05,24.0,9981.119999999999,3.0,299.43,9681.689999999999,11.37,9693.06,178,3,110
5105-1,05-10-2013,Low,Jumbo Drum,Delivery Truck,07-10-2013,8.6,3.27,18.0,154.79999999999998,9.0,13.93,140.86999999999998,6.19,147.05999999999997,179,4,41
5105-1,09-05-2013,High,Small Box,Regular Air,11-05-2013,2.88,1.04,37.0,106.56,10.0,10.66,95.9,0.99,96.89,180,2,45
5106-1,26-05-2013,Critical,Small Box,Regular Air,26-05-2013,8.6,3.27,48.0,412.79999999999995,4.0,16.51,396.28999999999996,6.19,402.47999999999996,181,1,41
5106-1,04-09-2014,High,Small Box,Regular Air,03-09-2014,80.98,38.87,29.0,2348.42,3.0,70.45,2277.9700000000003,7.18,2285.15,182,1,3
5107-1,29-07-2013,Not Specified,Small Box,Regular Air,30-07-2013,8.6,3.27,42.0,361.2,10.0,36.12,325.08,6.19,331.27,47,4,4
5108-1,29-06-2014,Not Specified,Small Box,Regular Air,30-06-2014,1.95,0.9,1.0,1.95,0.0,0.0,1.95,1.63,3.58,183,1,111
5108-1,17-10-2014,High,Small Box,Regular Air,19-10-2014,3.38,1.62,49.0,165.62,8.0,13.25,152.37,0.85,153.22,184,4,112
5108-1,16-03-2013,High,Small Box,Regular Air,20-03-2013,6.68,3.21,23.0,153.64,2.0,3.07,150.57,1.5,152.07,78,4,113
5109-1,27-03-2013,Medium,Small Pack,Regular Air,27-03-2013,3.49,1.36,28.0,97.72,3.0,2.93,94.78999999999999,0.76,95.55,185,2,114
5109-1,15-02-2014,Not Specified,Small Box,Regular Air,16-02-2014,2.88,1.04,8.0,23.04,1.0,0.23,22.81,0.99,23.799999999999997,186,1,43
5109-1,15-02-2013,Critical,Small Box,Regular Air,16-02-2013,8.12,6.25,45.0,365.4,8.0,29.23,336.16999999999996,2.83,338.99999999999994,187,2,115
5109-2,28-05-2013,Not Specified,Small Box,Regular Air,01-06-2013,3.85,1.69,1.0,3.85,0.0,0.0,3.85,0.7,4.55,45,2,116
5112-1,20-07-2013,Low,Small Box,Regular Air,22-07-2013,19.98,7.59,35.0,699.3000000000001,5.0,34.97,664.33,5.77,670.1,188,3,117
5112-1,29-05-2013,Critical,Wrap Bag,Express Air,29-05-2013,19.98,7.59,2.0,39.96,3.0,1.2,38.76,5.77,44.53,189,1,118
5113-1,28-09-2014,Critical,Small Box,Regular Air,29-09-2014,165.2,97.47,39.0,6442.799999999999,7.0,451.0,5991.799999999999,19.99,6011.789999999999,190,3,119
5113-1,14-08-2015,Not Specified,Medium Box,Regular Air,16-08-2015,165.2,97.47,45.0,7433.999999999999,3.0,223.02,7210.979999999999,19.99,7230.969999999998,191,3,120
5113-1,02-11-2013,Low,Small Box,Regular Air,03-11-2013,10.23,6.04,31.0,317.13,7.0,22.2,294.93,4.68,299.61,192,2,121
5114-1,02-11-2013,Low,Wrap Bag,Regular Air,03-11-2013,1.68,0.59,4.0,6.72,9.0,0.6,6.12,1.0,7.12,193,2,29
5114-1,20-05-2015,High,Small Box,Regular Air,22-05-2015,2.61,1.02,4.0,10.44,5.0,0.52,9.92,0.5,10.42,194,2,122
5115-1,28-09-2014,Medium,Small Box,Regular Air,29-09-2014,19.98,7.59,32.0,639.36,9.0,57.54,581.82,5.77,587.59,195,1,118
5116-1,17-02-2013,Critical,Small Box,Express Air,22-02-2013,2.1,1.2,39.0,81.9,7.0,5.73,76.17,0.7,76.87,24,3,15
5116-1,18-05-2015,Low,Small Box,Regular Air,25-05-2015,162.93,63.54,31.0,5050.83,0.0,0.0,5050.83,19.99,5070.82,196,4,24
5118-1,08-12-2013,Medium,Small Box,Regular Air,08-12-2013,6.47,2.59,27.0,174.69,5.0,8.73,165.96,1.22,167.18,119,3,61
5118-1,22-12-2014,Low,Small Box,Regular Air,23-12-2014,3.28,1.71,32.0,104.96,10.0,10.5,94.46,0.98,95.44,197,4,123
5118-1,22-12-2014,Medium,Small Box,Regular Air,23-12-2014,3.69,1.44,32.0,118.08,5.0,5.9,112.17999999999999,2.5,114.67999999999999,198,2,92
5119-1,18-11-2013,Medium,Small Box,Regular Air,20-11-2013,2.08,0.75,32.0,66.56,1.0,0.67,65.89,1.49,67.38,199,4,124
5119-1,23-02-2015,High,Small Box,Express Air,26-02-2015,2.88,1.58,12.0,34.56,2.0,0.69,33.870000000000005,1.01,34.88,200,4,57
5120-1,05-06-2013,Medium,Wrap Bag,Regular Air,07-06-2013,58.1,22.08,48.0,2788.8,7.0,195.22,2593.5800000000004,1.49,2595.07,201,2,83
5120-1,05-06-2013,High,Wrap Bag,Regular Air,07-06-2013,58.1,22.08,27.0,1568.7,7.0,109.81,1458.89,1.49,1460.38,201,4,83
5120-1,05-06-2013,Medium,Small Box,Regular Air,05-06-2013,58.1,22.08,37.0,2149.7000000000003,1.0,21.5,2128.2000000000003,1.49,2129.69,202,2,85
5120-1,05-06-2013,Low,Wrap Bag,Regular Air,07-06-2013,58.1,22.08,40.0,2324.0,4.0,92.96,2231.04,1.49,2232.5299999999997,179,3,83
5120-1,05-06-2013,Medium,Wrap Bag,Express Air,07-06-2013,58.1,22.08,12.0,697.2,5.0,34.86,662.34,1.49,663.83,179,2,83
5120-1,05-06-2013,Medium,Small Box,Regular Air,07-06-2013,58.1,22.08,19.0,1103.9,0.0,0.0,1103.9,1.49,1105.39,203,3,83
5120-1,05-06-2013,Not Specified,Small Box,Regular Air,07-06-2013,58.1,22.08,35.0,2033.5,3.0,61.0,1972.5,1.49,1973.99,204,3,83
5120-1,05-06-2013,High,Small Box,Express Air,07-06-2013,58.1,22.08,22.0,1278.2,10.0,127.82,1150.38,1.49,1151.8700000000001,204,1,83
5120-1,05-06-2013,Critical,Small Box,Express Air,07-06-2013,6.3,2.46,19.0,119.7,0.0,0.0,119.7,0.5,120.2,204,4,104
5120-1,05-06-2013,Critical,Wrap Bag,Regular Air,07-06-2013,58.1,22.08,32.0,1859.2,6.0,111.55,1747.65,1.49,1749.14,201,4,83
5120-1,05-06-2013,Not Specified,Small Box,Regular Air,07-06-2013,58.1,22.08,31.0,1801.1000000000001,8.0,144.09,1657.0100000000002,1.49,1658.5000000000002,179,4,83
5120-1,05-06-2013,Low,Wrap Bag,Regular Air,07-06-2013,22.38,8.5,21.0,469.97999999999996,0.0,0.0,469.97999999999996,15.1,485.08,205,3,64
5120-1,05-06-2013,Low,Small Box,Regular Air,07-06-2013,58.1,22.08,19.0,1103.9,10.0,110.39,993.5100000000001,1.49,995.0000000000001,204,4,83
5120-1,05-06-2013,Low,Small Box,Regular Air,05-06-2013,58.1,22.08,44.0,2556.4,3.0,76.69,2479.71,1.49,2481.2,206,4,83
5121-1,16-12-2014,Critical,Small Box,Regular Air,18-12-2014,2.08,0.75,6.0,12.48,3.0,0.37,12.110000000000001,1.49,13.600000000000001,207,1,125
5122-1,05-06-2013,Critical,Small Box,Regular Air,05-06-2013,300.97,144.47,41.0,12339.77,7.0,863.78,11475.99,7.18,11483.17,62,2,1
5122-1,05-06-2013,Low,Small Box,Regular Air,05-06-2013,300.97,144.47,46.0,13844.62,10.0,1384.46,12460.16,7.18,12467.34,208,2,31
5122-1,11-06-2015,Critical,Small Box,Regular Air,12-06-2015,5.74,2.24,20.0,114.80000000000001,7.0,8.04,106.76000000000002,5.01,111.77000000000002,209,1,126
5122-1,05-06-2013,Medium,Small Box,Regular Air,05-06-2013,300.97,144.47,3.0,902.9100000000001,1.0,9.03,893.8800000000001,7.18,901.0600000000001,210,1,1
5122-1,05-06-2013,High,Small Box,Regular Air,05-06-2013,300.97,144.47,15.0,4514.55,5.0,225.73,4288.820000000001,7.18,4296.000000000001,62,3,1
5123-1,17-09-2014,High,Small Box,Regular Air,18-09-2014,3.08,1.14,31.0,95.48,3.0,2.86,92.62,0.99,93.61,211,4,86
5124-1,14-07-2015,High,Wrap Bag,Regular Air,19-07-2015,5.68,3.18,27.0,153.35999999999999,7.0,10.74,142.61999999999998,3.6,146.21999999999997,212,2,53
5124-1,29-05-2013,Medium,Small Box,Regular Air,29-05-2013,5.68,3.18,23.0,130.64,10.0,13.06,117.57999999999998,3.6,121.17999999999998,189,2,127
5124-1,11-06-2013,Critical,Wrap Bag,Regular Air,13-06-2013,6.3,2.46,21.0,132.29999999999998,5.0,6.61,125.68999999999998,0.5,126.18999999999998,213,2,104
5124-1,09-12-2014,Not Specified,Small Box,Regular Air,11-12-2014,90.48,36.19,43.0,3890.6400000000003,4.0,155.63,3735.01,19.99,3755.0,214,3,128
5124-1,06-06-2013,High,Small Pack,Regular Air,08-06-2013,8.34,4.92,23.0,191.82,9.0,17.26,174.56,2.64,177.2,215,3,52
5124-1,11-06-2013,High,Small Box,Regular Air,13-06-2013,30.98,11.15,48.0,1487.04,4.0,59.48,1427.56,19.51,1447.07,216,2,129
5124-1,06-06-2013,Not Specified,Wrap Bag,Regular Air,08-06-2013,8.34,4.92,11.0,91.74,1.0,0.92,90.82,2.64,93.46,217,3,52
5124-1,30-07-2013,High,Small Box,Regular Air,31-07-2013,500.97,185.36,46.0,23044.620000000003,4.0,921.78,22122.840000000004,69.3,22192.140000000003,218,2,130
5125-1,10-06-2013,High,Small Box,Regular Air,11-06-2013,3.08,1.14,23.0,70.84,1.0,0.71,70.13000000000001,0.99,71.12,216,1,86
5125-1,10-06-2014,Not Specified,Small Box,Express Air,12-06-2014,1.6,0.67,8.0,12.8,7.0,0.9,11.9,1.29,13.190000000000001,219,3,131
5125-1,20-05-2015,High,Wrap Bag,Regular Air,22-05-2015,90.48,36.19,2.0,180.96,4.0,7.24,173.72,19.99,193.71,220,3,11
5125-1,15-09-2013,Medium,Small Box,Regular Air,16-09-2013,4.0,1.48,24.0,96.0,8.0,7.68,88.32,1.3,89.61999999999999,221,3,132
5125-1,19-11-2014,High,Wrap Bag,Express Air,21-11-2014,2.88,1.04,14.0,40.32,8.0,3.23,37.09,0.99,38.080000000000005,222,3,43
5126-1,13-03-2014,Not Specified,Small Box,Regular Air,13-03-2014,40.97,24.17,1.0,40.97,0.0,0.0,40.97,8.99,49.96,223,4,133
5126-1,03-08-2015,Not Specified,Small Box,Express Air,08-08-2015,10.89,6.43,39.0,424.71000000000004,3.0,12.74,411.97,4.5,416.47,224,3,80
5126-1,09-10-2015,Critical,Small Box,Regular Air,11-10-2015,19.98,7.59,8.0,159.84,5.0,7.99,151.85,5.77,157.62,225,3,118
5128-1,10-06-2013,Not Specified,Small Box,Regular Air,12-06-2013,4.0,1.48,46.0,184.0,1.0,1.84,182.16,1.3,183.46,226,4,99
5128-1,10-06-2013,Critical,Small Box,Regular Air,12-06-2013,4.0,1.48,44.0,176.0,3.0,5.28,170.72,1.3,172.02,226,2,132
5128-1,27-03-2013,Low,Jumbo Drum,Delivery Truck,27-03-2013,6.23,2.24,42.0,261.66,0.0,0.0,261.66,6.97,268.63000000000005,227,2,134
5128-1,10-06-2013,Medium,Small Pack,Regular Air,12-06-2013,4.0,1.48,8.0,32.0,3.0,0.96,31.04,1.3,32.339999999999996,226,1,99
5128-1,14-06-2013,Not Specified,Small Box,Regular Air,15-06-2013,4.0,1.48,33.0,132.0,8.0,10.56,121.44,1.3,122.74,68,3,99
5128-1,14-06-2013,Not Specified,Small Box,Regular Air,25-06-2013,4.0,1.48,33.0,132.0,5.0,6.6,125.4,1.3,126.7,228,2,99
5128-1,10-06-2013,Low,Small Box,Regular Air,12-06-2013,4.0,1.48,22.0,88.0,4.0,3.52,84.48,1.3,85.78,226,3,99
5128-1,10-06-2013,Low,Wrap Bag,Regular Air,12-06-2013,4.0,1.48,8.0,32.0,6.0,1.92,30.08,1.3,31.38,229,2,99
5129-1,07-03-2013,Low,Small Pack,Regular Air,10-03-2013,19.98,13.59,46.0,919.08,3.0,27.57,891.51,4.0,895.51,147,1,135
5129-1,13-05-2013,Not Specified,Small Box,Regular Air,14-05-2013,30.98,11.15,8.0,247.84,0.0,0.0,247.84,19.51,267.35,26,3,136
5130-1,22-05-2013,Not Specified,Wrap Bag,Regular Air,23-05-2013,5.68,3.18,18.0,102.24,4.0,4.09,98.14999999999999,3.6,101.74999999999999,93,2,53
5130-1,31-05-2013,Critical,Small Box,Regular Air,04-06-2013,90.48,36.19,10.0,904.8000000000001,9.0,81.43,823.3700000000001,19.99,843.3600000000001,230,3,11
5131-1,09-06-2014,Medium,Small Box,Regular Air,09-06-2014,19.98,13.59,27.0,539.46,5.0,26.97,512.49,4.0,516.49,231,1,137
5132-1,30-07-2014,Medium,Small Box,Regular Air,31-07-2014,19.84,8.73,12.0,238.07999999999998,0.0,0.0,238.07999999999998,4.1,242.17999999999998,232,1,108
5132-1,18-07-2015,High,Small Box,Regular Air,20-07-2015,3.52,1.34,48.0,168.96,2.0,3.38,165.58,6.83,172.41000000000003,233,3,138
5132-1,18-02-2014,Not Specified,Small Box,Regular Air,20-02-2014,2.62,1.02,1.0,2.62,6.0,0.16,2.46,0.8,3.26,234,3,139
5132-1,04-05-2013,Low,Small Box,Regular Air,06-05-2013,10.23,6.04,29.0,296.67,3.0,8.9,287.77000000000004,4.68,292.45000000000005,235,4,121
5132-1,12-09-2014,Not Specified,Small Box,Regular Air,19-09-2014,9.38,5.35,33.0,309.54,8.0,24.76,284.78000000000003,7.28,292.06,236,4,94
5132-1,17-07-2013,High,Small Box,Regular Air,17-07-2013,5.68,3.18,27.0,153.35999999999999,7.0,10.74,142.61999999999998,3.6,146.21999999999997,237,3,53
5133-1,15-06-2013,High,Wrap Bag,Regular Air,17-06-2013,449.99,171.0,9.0,4049.91,9.0,364.49,3685.42,49.0,3734.42,238,2,140
5133-1,15-06-2013,Not Specified,Small Box,Regular Air,17-06-2013,4.76,1.86,1.0,4.76,0.0,0.0,4.76,0.88,5.64,239,2,141
5133-1,15-06-2013,Not Specified,Wrap Bag,Regular Air,17-06-2013,4.76,1.86,17.0,80.92,9.0,7.28,73.64,0.88,74.52,91,4,142
5134-1,16-06-2013,Not Specified,Wrap Bag,Regular Air,16-06-2013,300.97,144.47,23.0,6922.31,7.0,484.56,6437.75,7.18,6444.93,240,2,1
5134-1,22-06-2014,Medium,Small Box,Regular Air,24-06-2014,3.08,1.14,8.0,24.64,7.0,1.72,22.92,0.99,23.91,241,1,143
5134-1,02-03-2015,High,Small Box,Regular Air,04-03-2015,136.98,80.82,47.0,6438.0599999999995,0.0,0.0,6438.0599999999995,24.49,6462.549999999999,242,3,144
5135-1,01-01-2015,Low,Small Box,Regular Air,04-01-2015,12.98,7.79,47.0,610.0600000000001,2.0,12.2,597.86,3.14,601.0,243,3,47
5135-1,24-06-2013,High,Small Box,Regular Air,25-06-2013,7.3,2.77,50.0,365.0,7.0,25.55,339.45,7.72,347.17,228,2,22
5136-1,01-02-2015,Medium,Jumbo Drum,Delivery Truck,03-02-2015,27.18,10.33,5.0,135.9,1.0,1.36,134.54,8.23,142.76999999999998,244,4,145
5136-2,17-06-2014,Medium,Small Box,Regular Air,18-06-2014,2.84,1.53,32.0,90.88,5.0,4.54,86.33999999999999,0.93,87.27,245,2,146
5137-1,05-02-2017,Not Specified,Small Pack,Regular Air,07-02-2017,27.18,10.33,36.0,978.48,10.0,97.85,880.63,8.23,888.86,246,1,42
5138-1,07-05-2013,High,Small Pack,Regular Air,09-05-2013,2.62,1.02,35.0,91.7,0.0,0.0,91.7,0.8,92.5,247,4,147
5138-1,11-12-2013,Medium,Wrap Bag,Regular Air,13-12-2013,1.88,0.7,34.0,63.919999999999995,3.0,1.92,61.99999999999999,1.49,63.489999999999995,248,3,65
5138-1,16-07-2013,High,Small Box,Regular Air,17-07-2013,2.61,1.02,25.0,65.25,9.0,5.87,59.38,0.5,59.88,249,1,17
5138-1,04-12-2014,Critical,Small Pack,Regular Air,05-12-2014,7.08,3.33,50.0,354.0,8.0,28.32,325.68,2.35,328.03000000000003,250,3,105
5139-1,29-06-2014,Not Specified,Large Box,Regular Air,30-06-2014,5.68,3.18,29.0,164.72,0.0,0.0,164.72,3.6,168.32,251,1,127
5139-1,12-08-2015,High,Wrap Bag,Regular Air,15-08-2015,2.88,1.04,14.0,40.32,6.0,2.42,37.9,0.99,38.89,247,4,43
5139-1,01-11-2013,Medium,Small Box,Regular Air,02-11-2013,5.74,2.24,23.0,132.02,10.0,13.2,118.82000000000001,5.01,123.83000000000001,252,2,126
5140-1,24-06-2013,High,Wrap Bag,Regular Air,25-06-2013,5.4,2.0,9.0,48.6,3.0,1.46,47.14,7.78,54.92,253,2,23
5140-1,09-08-2013,High,Small Box,Regular Air,13-08-2013,12.22,6.72,3.0,36.660000000000004,0.0,0.0,36.660000000000004,2.85,39.510000000000005,254,1,106
5140-1,24-06-2013,Critical,Wrap Bag,Express Air,25-06-2013,5.4,2.0,39.0,210.60000000000002,7.0,14.74,195.86,7.78,203.64000000000001,228,4,23
5140-1,24-07-2014,High,Wrap Bag,Regular Air,26-07-2014,5.4,2.0,8.0,43.2,2.0,0.86,42.34,7.78,50.120000000000005,255,2,23
5141-1,20-06-2013,Low,Wrap Bag,Express Air,22-06-2013,36.55,14.99,44.0,1608.1999999999998,1.0,16.08,1592.12,13.89,1606.01,188,1,27
5142-1,16-12-2015,High,Wrap Bag,Regular Air,18-12-2015,29.17,10.79,25.0,729.25,6.0,43.76,685.49,6.27,691.76,256,1,148
5142-1,25-06-2013,Low,Wrap Bag,Express Air,26-06-2013,19.84,8.73,40.0,793.6,5.0,39.68,753.9200000000001,4.1,758.0200000000001,257,3,149
5142-1,25-06-2013,High,Small Box,Regular Air,27-06-2013,80.98,38.87,50.0,4049.0,1.0,40.49,4008.51,7.18,4015.69,179,4,150
5142-1,25-06-2013,High,Small Pack,Regular Air,27-06-2013,35.41,15.23,37.0,1310.1699999999998,8.0,104.81,1205.36,1.99,1207.35,258,1,151
5143-1,04-07-2014,High,Small Box,Regular Air,06-07-2014,4.38,1.62,26.0,113.88,8.0,9.11,104.77,6.21,110.97999999999999,259,2,152
5143-1,29-05-2013,Not Specified,Jumbo Drum,Delivery Truck,29-05-2013,119.99,43.2,24.0,2879.7599999999998,2.0,57.6,2822.16,14.0,2836.16,260,3,153
5144-1,26-06-2013,Medium,Small Box,Regular Air,27-06-2013,2.98,1.16,32.0,95.36,10.0,9.54,85.82,1.58,87.39999999999999,261,1,154
5144-1,26-06-2013,Not Specified,Small Box,Express Air,27-06-2013,1.88,0.7,24.0,45.12,10.0,4.51,40.61,1.49,42.1,165,3,65
5144-1,26-06-2013,Not Specified,Small Box,Regular Air,27-06-2013,1.26,1.02,38.0,47.88,0.0,0.0,47.88,0.7,48.580000000000005,261,3,2
5144-1,26-06-2013,Medium,Small Box,Regular Air,27-06-2013,1.88,0.7,22.0,41.36,1.0,0.41,40.95,1.49,42.440000000000005,165,4,65
5144-1,26-06-2013,Low,Small Box,Regular Air,27-06-2013,1.88,0.7,17.0,31.959999999999997,4.0,1.28,30.679999999999996,1.49,32.169999999999995,261,1,65
5144-1,26-06-2013,Medium,Small Box,Regular Air,27-06-2013,2.98,1.16,9.0,26.82,6.0,1.61,25.21,1.58,26.79,261,1,154
5144-1,26-06-2013,Low,Small Pack,Express Air,27-06-2013,1.88,0.7,26.0,48.879999999999995,4.0,1.96,46.919999999999995,1.49,48.41,165,3,65
5144-1,26-06-2013,Not Specified,Jumbo Drum,Delivery Truck,27-06-2013,1.88,0.7,24.0,45.12,2.0,0.9,44.22,1.49,45.71,165,3,32
5144-1,26-06-2013,Critical,Small Box,Regular Air,27-06-2013,1.88,0.7,42.0,78.96,7.0,5.53,73.42999999999999,1.49,74.91999999999999,261,2,32
5144-1,26-06-2013,Low,Small Box,Express Air,27-06-2013,1.88,0.7,23.0,43.239999999999995,7.0,3.03,40.209999999999994,1.49,41.699999999999996,261,3,32
5144-1,26-06-2013,Medium,Small Box,Express Air,27-06-2013,1.88,0.7,24.0,45.12,8.0,3.61,41.51,1.49,43.0,262,4,32
5144-1,16-02-2013,Not Specified,Small Box,Regular Air,20-02-2013,3.08,1.14,21.0,64.68,3.0,1.94,62.74000000000001,0.99,63.73000000000001,263,4,86
5144-1,26-06-2013,Low,Small Pack,Regular Air,27-06-2013,1.88,0.7,50.0,94.0,8.0,7.52,86.48,1.49,87.97,165,3,65
5144-1,26-06-2013,High,Wrap Bag,Regular Air,27-06-2013,1.88,0.7,26.0,48.879999999999995,7.0,3.42,45.459999999999994,1.49,46.949999999999996,262,2,65
5144-1,26-06-2013,Medium,Small Box,Regular Air,27-06-2013,1.88,0.7,41.0,77.08,8.0,6.17,70.91,1.49,72.39999999999999,261,4,32
5145-1,15-07-2013,Low,Small Box,Regular Air,24-07-2013,20.98,7.34,46.0,965.08,10.0,96.51,868.57,1.49,870.0600000000001,264,2,76
5145-1,29-06-2013,High,Small Box,Regular Air,04-07-2013,5.18,1.86,42.0,217.56,0.0,0.0,217.56,2.04,219.6,265,1,46
5145-1,02-04-2016,Low,Small Box,Regular Air,10-04-2016,20.99,12.17,9.0,188.91,3.0,5.67,183.24,4.81,188.05,266,2,21
5145-2,29-06-2013,Not Specified,Small Box,Regular Air,03-07-2013,5.98,2.33,45.0,269.1,4.0,10.76,258.34000000000003,1.49,259.83000000000004,265,1,73
5146-1,16-12-2015,Not Specified,Wrap Bag,Regular Air,18-12-2015,10.89,6.43,39.0,424.71000000000004,10.0,42.47,382.24,4.5,386.74,256,4,80
5146-1,30-04-2013,Not Specified,Small Pack,Regular Air,01-05-2013,120.97,45.97,21.0,2540.37,9.0,228.63,2311.74,26.3,2338.04,267,3,155
5148-1,12-09-2014,Not Specified,Large Box,Regular Air,19-09-2014,2.6,1.51,7.0,18.2,2.0,0.36,17.84,2.4,20.24,268,1,19
5148-1,29-06-2013,Medium,Small Box,Regular Air,01-07-2013,2.08,0.75,25.0,52.0,4.0,2.08,49.92,1.49,51.410000000000004,269,2,125
5148-1,30-07-2013,Not Specified,Small Pack,Regular Air,31-07-2013,100.98,40.39,44.0,4443.12,7.0,311.02,4132.1,7.18,4139.280000000001,270,1,30
5148-1,16-07-2013,High,Medium Box,Regular Air,17-07-2013,300.97,144.47,30.0,9029.1,3.0,270.87,8758.23,7.18,8765.41,271,2,156
5148-1,15-03-2013,Medium,Small Box,Regular Air,16-03-2013,5.74,2.24,39.0,223.86,5.0,11.19,212.67000000000002,5.01,217.68,272,1,98
5148-1,15-02-2013,Medium,Small Box,Regular Air,16-02-2013,29.17,10.79,20.0,583.4000000000001,10.0,58.34,525.0600000000001,6.27,531.33,273,3,148
5148-1,09-08-2013,Low,Large Box,Regular Air,16-08-2013,22.38,8.5,40.0,895.1999999999999,4.0,35.81,859.3899999999999,15.1,874.4899999999999,274,2,157
5149-1,09-10-2014,Not Specified,Small Box,Regular Air,09-10-2014,19.98,13.59,21.0,419.58,0.0,0.0,419.58,4.0,423.58,275,4,69
